qty,price,day1,day2,day3,day4,day5,day6,day7,date
1,1.200,1,0,0,0,0,0,0,2022-08-01
2,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
2,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
2,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
3,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
2,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
2,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
2,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
2,1.200,1,0,0,0,0,0,0,2022-08-01
2,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
2,1.200,1,0,0,0,0,0,0,2022-08-01
2,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
2,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
3,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
2,1.200,1,0,0,0,0,0,0,2022-08-01
2,1.200,1,0,0,0,0,0,0,2022-08-01
3,1.200,1,0,0,0,0,0,0,2022-08-01
4,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
2,1.200,1,0,0,0,0,0,0,2022-08-01
2,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
2,1.200,1,0,0,0,0,0,0,2022-08-01
2,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
2,1.200,1,0,0,0,0,0,0,2022-08-01
2,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
3,1.200,1,0,0,0,0,0,0,2022-08-01
2,1.200,1,0,0,0,0,0,0,2022-08-01
2,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
2,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
2,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
2,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
2,1.200,1,0,0,0,0,0,0,2022-08-01
5,1.200,1,0,0,0,0,0,0,2022-08-01
2,1.200,1,0,0,0,0,0,0,2022-08-01
3,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
2,1.200,1,0,0,0,0,0,0,2022-08-01
5,1.200,1,0,0,0,0,0,0,2022-08-01
5,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
2,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
2,1.200,1,0,0,0,0,0,0,2022-08-01
2,1.200,1,0,0,0,0,0,0,2022-08-01
3,1.200,1,0,0,0,0,0,0,2022-08-01
2,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
2,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
2,1.200,1,0,0,0,0,0,0,2022-08-01
2,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
2,1.200,1,0,0,0,0,0,0,2022-08-01
2,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
2,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
2,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
3,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
2,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
2,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
5,1.200,1,0,0,0,0,0,0,2022-08-01
2,1.200,1,0,0,0,0,0,0,2022-08-01
3,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
3,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
2,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
1,1.200,1,0,0,0,0,0,0,2022-08-01
2,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
2,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
2,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
2,1.200,0,1,0,0,0,0,0,2022-08-02
2,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
2,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
2,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
3,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
2,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
2,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
3,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
2,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
4,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
2,1.200,0,1,0,0,0,0,0,2022-08-02
2,1.200,0,1,0,0,0,0,0,2022-08-02
2,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
2,1.200,0,1,0,0,0,0,0,2022-08-02
3,1.200,0,1,0,0,0,0,0,2022-08-02
2,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
2,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
2,1.200,0,1,0,0,0,0,0,2022-08-02
2,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
2,1.200,0,1,0,0,0,0,0,2022-08-02
2,1.200,0,1,0,0,0,0,0,2022-08-02
2,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
2,1.200,0,1,0,0,0,0,0,2022-08-02
4,1.200,0,1,0,0,0,0,0,2022-08-02
3,1.200,0,1,0,0,0,0,0,2022-08-02
4,1.200,0,1,0,0,0,0,0,2022-08-02
2,1.200,0,1,0,0,0,0,0,2022-08-02
2,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
3,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
2,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
3,1.200,0,1,0,0,0,0,0,2022-08-02
2,1.200,0,1,0,0,0,0,0,2022-08-02
3,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
2,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
2,1.200,0,1,0,0,0,0,0,2022-08-02
2,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
2,1.200,0,1,0,0,0,0,0,2022-08-02
4,1.200,0,1,0,0,0,0,0,2022-08-02
5,1.200,0,1,0,0,0,0,0,2022-08-02
5,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
2,1.200,0,1,0,0,0,0,0,2022-08-02
2,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
2,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
2,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
2,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
2,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
2,1.200,0,1,0,0,0,0,0,2022-08-02
4,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
5,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
3,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
2,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
3,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
2,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,1,0,0,0,0,0,2022-08-02
2,1.200,0,1,0,0,0,0,0,2022-08-02
1,1.200,0,0,1,0,0,0,0,2022-08-03
2,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
2,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
2,1.200,0,0,1,0,0,0,0,2022-08-03
3,1.200,0,0,1,0,0,0,0,2022-08-03
2,1.200,0,0,1,0,0,0,0,2022-08-03
2,1.200,0,0,1,0,0,0,0,2022-08-03
3,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
2,1.200,0,0,1,0,0,0,0,2022-08-03
2,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
2,1.200,0,0,1,0,0,0,0,2022-08-03
2,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
2,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
2,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
2,1.200,0,0,1,0,0,0,0,2022-08-03
3,1.200,0,0,1,0,0,0,0,2022-08-03
2,1.200,0,0,1,0,0,0,0,2022-08-03
2,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
2,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
2,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
2,1.200,0,0,1,0,0,0,0,2022-08-03
3,1.200,0,0,1,0,0,0,0,2022-08-03
3,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
2,1.200,0,0,1,0,0,0,0,2022-08-03
2,1.200,0,0,1,0,0,0,0,2022-08-03
2,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
2,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
2,1.200,0,0,1,0,0,0,0,2022-08-03
3,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
2,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
2,1.200,0,0,1,0,0,0,0,2022-08-03
3,1.200,0,0,1,0,0,0,0,2022-08-03
2,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
3,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
2,1.200,0,0,1,0,0,0,0,2022-08-03
3,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
4,1.200,0,0,1,0,0,0,0,2022-08-03
4,1.200,0,0,1,0,0,0,0,2022-08-03
2,1.200,0,0,1,0,0,0,0,2022-08-03
2,1.000,0,0,1,0,0,0,0,2022-08-03
3,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
3,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
2,1.200,0,0,1,0,0,0,0,2022-08-03
2,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
2,1.200,0,0,1,0,0,0,0,2022-08-03
2,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
3,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
2,1.200,0,0,1,0,0,0,0,2022-08-03
2,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
2,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
4,1.200,0,0,1,0,0,0,0,2022-08-03
5,1.200,0,0,1,0,0,0,0,2022-08-03
2,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
2,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
2,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
2,1.200,0,0,1,0,0,0,0,2022-08-03
3,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
2,1.200,0,0,1,0,0,0,0,2022-08-03
4,1.200,0,0,1,0,0,0,0,2022-08-03
2,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
2,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
2,1.200,0,0,1,0,0,0,0,2022-08-03
2,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
2,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
2,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
2,1.200,0,0,1,0,0,0,0,2022-08-03
2,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
2,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
2,1.200,0,0,1,0,0,0,0,2022-08-03
2,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
2,1.200,0,0,1,0,0,0,0,2022-08-03
5,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
2,1.200,0,0,1,0,0,0,0,2022-08-03
2,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
2,1.200,0,0,1,0,0,0,0,2022-08-03
1,1.200,0,0,1,0,0,0,0,2022-08-03
2,1.200,0,0,1,0,0,0,0,2022-08-03
2,1.200,0,0,0,1,0,0,0,2022-08-04
1,1.200,0,0,0,1,0,0,0,2022-08-04
1,1.200,0,0,0,1,0,0,0,2022-08-04
1,1.200,0,0,0,1,0,0,0,2022-08-04
3,1.200,0,0,0,1,0,0,0,2022-08-04
1,1.200,0,0,0,1,0,0,0,2022-08-04
2,1.200,0,0,0,1,0,0,0,2022-08-04
1,1.200,0,0,0,1,0,0,0,2022-08-04
3,1.200,0,0,0,1,0,0,0,2022-08-04
1,1.200,0,0,0,1,0,0,0,2022-08-04
1,1.200,0,0,0,1,0,0,0,2022-08-04
1,1.200,0,0,0,1,0,0,0,2022-08-04
1,1.200,0,0,0,1,0,0,0,2022-08-04
1,1.200,0,0,0,1,0,0,0,2022-08-04
1,1.200,0,0,0,1,0,0,0,2022-08-04
1,1.200,0,0,0,1,0,0,0,2022-08-04
1,1.200,0,0,0,1,0,0,0,2022-08-04
2,1.200,0,0,0,1,0,0,0,2022-08-04
1,1.200,0,0,0,1,0,0,0,2022-08-04
2,1.200,0,0,0,1,0,0,0,2022-08-04
1,1.200,0,0,0,1,0,0,0,2022-08-04
1,1.200,0,0,0,1,0,0,0,2022-08-04
1,1.200,0,0,0,1,0,0,0,2022-08-04
1,1.200,0,0,0,1,0,0,0,2022-08-04
1,1.200,0,0,0,1,0,0,0,2022-08-04
2,1.200,0,0,0,1,0,0,0,2022-08-04
1,1.200,0,0,0,1,0,0,0,2022-08-04
