ID,item_cnt_month
49169,0.15654945
49170,0.10129255
49171,0.06296879
49172,1.7748458
49173,0.24495864
49174,0.053757906
49175,0.25066274
49176,0.24851716
49177,2.210578
49178,0.30694064
49179,0.58550894
49180,0.7692946
49181,0.3807963
49182,1.1712388
49183,0.71956843
49184,0.90107566
49185,0.5275068
49186,0.7424194
49187,0.294804
49188,0.25632697
49189,0.17956626
49190,0.1564106
49191,0.082630515
49192,0.31143743
49193,0.11028403
49194,0.89007294
49195,0.19037366
49196,0.08971298
49197,0.28951618
49198,0.095698476
49199,0.94686604
49200,0.13820523
49201,0.64935964
49202,0.70927644
49203,0.5310363
49204,0.24524194
49205,0.11922485
49206,1.0080225
49207,0.34185135
49208,0.72086877
49209,0.34265733
49210,0.35406595
49211,0.33549273
49212,0.16233814
49213,0.13608658
49214,0.043533087
49215,0.043533087
49216,0.5788903
49217,0.24158293
49218,1.9762794
49219,0.26907936
49220,2.010226
49221,0.5323615
49222,0.68650514
49223,0.2831592
49224,0.11232412
49225,0.023286104
49226,0.516382
49227,0.16196907
49228,0.15438533
49229,0.14551023
49230,0.49402085
49231,0.38035455
49232,0.14844722
49233,0.7485305
49234,0.45753926
49235,1.868638
49236,0.18189311
49237,0.68693954
49238,0.462107
49239,0.1947496
49240,0.03888321
49241,0.25341278
49242,0.6976969
49243,0.0895586
49244,0.08122659
49245,1.1141757
49246,0.2963839
49247,0.86582434
49248,0.42796275
49249,0.99441445
49250,0.19868147
49251,0.10762864
49252,0.44386372
49253,1.4130796
49254,1.5625814
49255,1.7368306
49256,0.8917706
49257,0.4098343
49258,0.55233395
49259,0.11795938
49260,0.43281296
49261,0.41161916
49262,0.40588164
49263,0.22606322
49264,0.14355916
49265,0.07528812
49266,0.06296879
49267,2.2769966
49268,1.2369854
49269,0.95874846
49270,0.5159426
49271,0.41985506
49272,0.30460837
49273,0.6258595
49274,0.2511431
49275,0.17164955
49276,0.043533206
49277,0.14313322
49278,1.1587982
49279,0.8622702
49280,0.44800156
49281,1.56398
49282,0.52044016
49283,0.23412272
49284,0.06962597
49285,0.296503
49286,0.2256462
49287,0.12951493
49288,0.20421916
49289,0.66239756
49290,0.2657339
49291,0.72956204
49292,0.18665835
49293,0.14648473
49294,2.1568742
49295,0.2638011
49296,0.24167752
49297,0.13737449
49298,0.17776361
49299,0.10069144
49300,0.072178185
49301,0.103091
49302,0.04092878
49303,1.0425718
49304,0.5732921
49305,0.700812
49306,0.25836822
49307,0.31974697
49308,0.11451745
49309,0.38436747
49310,0.106399655
49311,0.060556173
49312,0.043533206
49313,0.043533206
49314,0.26352954
49315,0.09829146
49316,0.21117854
49317,0.17615399
49318,0.15007138
49319,0.18593618
49320,0.16966146
49321,0.37775728
49322,0.17508009
49323,0.6200363
49324,2.397572
49325,2.1699338
49326,0.8880044
49327,0.91001904
49328,0.6752043
49329,0.6989279
49330,0.48479235
49331,1.0767398
49332,0.7526457
49333,0.9943161
49334,0.51389366
49335,0.4704733
49336,0.26209787
49337,0.5668955
49338,0.57038677
49339,0.2598514
49340,0.7275468
49341,0.51613283
49342,0.35354453
49343,0.64717007
49344,0.72009313
49345,0.69322973
49346,0.18982425
49347,0.2017996
49348,0.08702302
49349,0.060519516
49350,0.30676806
49351,1.1141623
49352,0.22866279
49353,0.29459703
49354,0.3493392
49355,0.33247435
49356,0.53447306
49357,1.4126345
49358,1.8206121
49359,1.114121
49360,0.5595184
49361,1.2328315
49362,1.2909176
49363,1.7102675
49364,0.814607
49365,2.0736246
49366,0.31111613
49367,1.4062941
49368,0.6097418
49369,0.46643567
49370,0.20033848
49371,0.04749942
49372,4.939226
49373,1.374198
49374,0.42481107
49375,1.5846276
49376,0.43552256
49377,0.52062875
49378,0.24921665
49379,0.4809765
49380,0.22226569
49381,0.48443663
49382,0.5605317
49383,0.16021478
49384,0.14799064
49385,0.68973017
49386,0.22458538
49387,1.309504
49388,0.74706066
49389,1.1344082
49390,0.30790788
49391,0.26814467
49392,0.056426704
49393,1.337305
49394,0.32589507
49395,0.49954864
49396,0.30875456
49397,0.25423965
49398,0.17615926
49399,0.17765808
49400,0.6495729
49401,0.4455914
49402,0.18123868
49403,0.26268873
49404,0.34138444
49405,0.6103064
49406,0.11654985
49407,2.7898006
49408,1.063077
49409,0.38594627
49410,0.53014344
49411,0.15300393
49412,2.5356803
49413,0.7266414
49414,0.5040779
49415,0.25485522
49416,0.118971705
49417,0.0903852
49418,0.043533206
49419,0.24777701
49420,0.08753705
49421,0.1555174
49422,0.16396129
49423,0.11916131
49424,0.13936886
49425,0.28801793
49426,0.18192494
49427,0.23824626
49428,0.25105304
49429,0.2698081
49430,0.20477396
49431,0.09570861
49432,0.065915346
49433,0.14464718
49434,0.23299932
49435,0.15506455
49436,0.09899801
49437,0.41522568
49438,0.21265447
49439,0.2842266
49440,0.11985469
49441,0.61212265
49442,0.24624872
49443,0.28528866
49444,0.20590407
49445,0.3263235
49446,0.1838358
49447,0.20122099
49448,0.18647504
49449,0.7381046
49450,0.26809847
49451,0.12434018
49452,0.02840358
49453,0.03471589
49454,0.3587601
49455,0.57761633
49456,0.44112274
49457,0.75727934
49458,0.40262407
49459,0.24056894
49460,0.087034166
49461,0.14276934
49462,0.07174569
49463,0.40987605
49464,0.38417745
49465,0.94444877
49466,1.0235682
49467,0.519426
49468,0.9591656
49469,0.21390307
49470,0.40424883
49471,0.22126049
49472,0.18925798
49473,0.10103226
49474,0.054840326
49475,0.06657803
49476,0.067861915
49477,0.043533206
49478,0.043533206
49479,0.051680744
49480,0.1057539
49481,0.13015306
49482,0.34279388
49483,0.3525346
49484,0.16875586
49485,0.06476718
49486,2.4320767
49487,0.5039916
49488,0.73039174
49489,0.2624582
49490,0.31351924
49491,0.27421856
49492,0.14168406
49493,0.09682214
49494,0.0854792
49495,0.45819032
49496,0.68562216
49497,2.3557317
49498,0.5708685
49499,0.6333445
49500,0.15010568
49501,3.50004
49502,0.839866
49503,0.42323032
49504,1.2177947
49505,0.3117158
49506,1.5117044
49507,0.27005455
49508,0.44233125
49509,0.21141016
49510,0.21633112
49511,0.37412977
49512,0.59154415
49513,0.543584
49514,0.94520056
49515,1.0922866
49516,0.37972698
49517,0.21371761
49518,0.4823903
49519,0.18391871
49520,0.40580213
49521,0.12407529
49522,0.2110492
49523,0.06737542
49524,0.069091916
49525,0.56403077
49526,0.41252157
49527,0.18683308
49528,0.11679602
49529,0.043533206
49530,0.043533206
49531,0.043533206
49532,0.043533206
49533,0.043533206
49534,0.043533087
49535,0.043533087
49536,0.45354366
49537,0.17937362
49538,0.15146077
49539,0.043533206
49540,0.043533206
49541,0.043533206
49542,0.16071588
49543,0.26668715
49544,0.16162091
49545,0.8869611
49546,0.44286555
49547,0.8717172
49548,0.2171517
49549,0.06414032
49550,0.043533206
49551,0.043533206
49552,0.14892864
49553,0.07380843
49554,0.06492227
49555,0.22745311
49556,0.11894882
49557,0.93808794
49558,0.29001364
49559,0.25982726
49560,0.07153571
49561,0.23566416
49562,0.30449474
49563,0.62402207
49564,0.43726313
49565,0.40828073
49566,0.21337044
49567,0.22147104
49568,0.52826315
49569,1.8281319
49570,0.57980776
49571,2.001538
49572,0.40885508
49573,0.361028
49574,0.16584027
49575,0.30482483
49576,0.80871564
49577,0.7712659
49578,0.36085248
49579,0.097254574
49580,0.043533206
49581,0.69443566
49582,0.4310904
49583,0.45600772
49584,0.28705332
49585,0.58868504
49586,0.39450818
49587,4.061793
49588,0.93044984
49589,0.38387653
49590,0.6838443
49591,0.34173143
49592,0.24867594
49593,0.35145846
49594,0.46263123
49595,0.5204618
49596,0.73135084
49597,0.25765204
49598,0.30607885
49599,4.659149
49600,0.63158256
49601,1.2980891
49602,0.26577216
49603,0.28377008
49604,1.3496525
49605,0.5050305
49606,0.9992398
49607,0.6772592
49608,0.5030438
49609,0.5978305
49610,0.30856964
49611,0.45286393
49612,0.117252946
49613,0.37469947
49614,1.3783963
49615,0.6663416
49616,0.65250677
49617,0.23268038
49618,0.42095208
49619,0.549235
49620,0.45883828
49621,0.42728412
49622,0.11178571
49623,1.1629536
49624,0.3619616
49625,0.241867
49626,0.37243578
49627,0.20275727
49628,0.28858143
49629,0.39598843
49630,3.285015
49631,1.0341285
49632,0.58329844
49633,0.5724687
49634,0.32209265
49635,0.4263999
49636,0.21670091
49637,0.24503878
49638,0.13308382
49639,0.36038128
49640,0.123729706
49641,0.3812207
49642,0.48368734
49643,0.32109773
49644,0.43940693
49645,0.1342541
49646,0.16558576
49647,0.11816478
49648,0.23514166
49649,0.7770449
49650,0.3427461
49651,0.23809144
49652,0.14128274
49653,0.043533206
49654,0.043533206
49655,0.043533206
49656,0.043533206
49657,0.63407105
49658,0.28992805
49659,0.1696747
49660,0.076431215
49661,0.11428225
49662,1.0619566
49663,0.26778823
49664,0.8375324
49665,0.16867352
49666,0.41028178
49667,1.7315849
49668,0.6294509
49669,0.90646553
49670,0.1471887
49671,0.09838873
49672,0.043533206
49673,0.029720962
49674,0.82815367
49675,0.15214604
49676,0.08436978
49677,0.60999846
49678,0.1042546
49679,0.26183477
49680,0.13187951
49681,0.38812035
49682,0.24334279
49683,0.07314509
49684,0.09074962
49685,0.07340205
49686,0.108061075
49687,0.51085466
49688,0.11192441
49689,0.7202306
49690,0.31927553
49691,0.21459484
49692,0.10625231
49693,0.60052216
49694,0.57133675
49695,0.19481519
49696,0.09059018
49697,0.07598078
49698,0.36733815
49699,0.15533018
49700,0.14479995
49701,0.10702342
49702,1.6356852
49703,0.55714214
49704,0.51111156
49705,0.26437876
49706,0.2130593
49707,0.27393952
49708,0.2285372
49709,0.17894149
49710,0.7103586
49711,1.3019725
49712,0.2188594
49713,0.23387977
49714,0.12376565
49715,0.23667598
49716,0.42558515
49717,0.19965217
49718,0.669576
49719,0.37153277
49720,0.26444995
49721,0.18959102
49722,0.87996423
49723,0.2873545
49724,0.3593965
49725,0.109280765
49726,0.106084526
49727,5.2261114
49728,0.55614495
49729,0.53076196
49730,0.16183043
49731,1.856019
49732,0.3060874
49733,0.15949881
49734,0.049752116
49735,0.8682864
49736,0.23026067
49737,0.18513471
49738,0.12691772
49739,0.07061863
49740,0.44443005
49741,0.22380573
49742,0.7589542
49743,0.24056074
49744,0.37260625
49745,0.8857036
49746,0.28657255
49747,0.36451837
49748,0.3897064
49749,1.2289509
49750,0.5090173
49751,0.5611454
49752,0.30964386
49753,0.1488617
49754,0.27775663
49755,0.37264884
49756,0.33393332
49757,0.26041022
49758,1.2587931
49759,1.1979129
49760,0.38031688
49761,0.18983603
49762,0.23097435
49763,0.11223298
49764,0.49189875
49765,0.20050377
49766,1.5925481
49767,0.44622958
49768,0.18052757
49769,0.19970122
49770,0.5359243
49771,0.13848579
49772,0.13377821
49773,0.4779793
49774,0.11732823
49775,0.30521291
49776,0.377525
49777,0.32244664
49778,0.90890557
49779,0.26216012
49780,0.19305092
49781,0.31513068
49782,0.3008364
49783,0.23918998
49784,0.542718
49785,0.3192656
49786,0.40651208
49787,0.59029377
49788,1.7681942
49789,0.38820428
49790,0.8803757
49791,0.39914382
49792,0.50110304
49793,0.33689746
49794,0.15950215
49795,0.12855542
49796,0.23899314
49797,0.32186452
49798,0.19704959
49799,0.07374525
49800,0.20666564
49801,0.38330615
49802,0.48113555
49803,0.25382304
49804,0.8622982
49805,0.24537283
49806,0.1713044
49807,0.062091112
49808,0.10458106
49809,0.067208886
49810,0.36087668
49811,0.21633428
49812,0.32977968
49813,1.2409594
49814,0.25719625
49815,0.22468859
49816,0.13513666
49817,0.21144131
49818,0.2584452
49819,0.3635167
49820,2.0509925
49821,0.7451684
49822,0.49653095
49823,0.40137768
49824,0.21084613
49825,0.20576704
49826,0.16903678
49827,0.2917509
49828,0.2784887
49829,0.75171435
49830,0.085893154
49831,0.13046086
49832,0.043533206
49833,0.25066274
49834,0.3969835
49835,0.22695738
49836,0.0997836
49837,0.42814878
49838,0.21427804
49839,0.847486
49840,0.41989428
49841,0.53795594
49842,1.0517535
49843,0.44761798
49844,0.20485288
49845,0.6519852
49846,0.34641877
49847,0.45029217
49848,0.5129588
49849,0.13199991
49850,0.0095523
49851,0.043533206
49852,0.14159235
49853,0.20507109
49854,0.19735643
49855,0.17530501
49856,1.2515202
49857,0.14755183
49858,0.6496059
49859,0.102258205
49860,1.2011023
49861,0.53491545
49862,0.5052837
49863,0.1653012
49864,0.3416329
49865,0.19980133
49866,0.20456153
49867,0.26668078
49868,0.14243561
49869,0.113679886
49870,0.043533206
49871,0.043533206
49872,0.043533206
49873,0.39997524
49874,0.36216724
49875,0.6582165
49876,0.19105881
49877,0.3401694
49878,0.09762138
49879,0.2582441
49880,1.2802817
49881,0.28298086
49882,0.88350546
49883,0.30962276
49884,0.576239
49885,1.2077279
49886,1.7858758
49887,0.0
49888,1.9123236
49889,1.845064
49890,0.3737335
49891,0.47620016
49892,0.47416386
49893,0.16423848
49894,0.14010033
49895,0.12621701
49896,0.100376666
49897,0.7787083
49898,0.13163102
49899,0.07435852
49900,0.043533206
49901,0.043533206
49902,0.40294147
49903,0.6798987
49904,0.24177456
49905,1.4490098
49906,0.36137748
49907,0.6563552
49908,0.3440543
49909,0.28459838
49910,0.4586757
49911,0.20083067
49912,0.14919099
49913,0.042696178
49914,0.038107634
49915,1.5963774
49916,0.2700994
49917,0.32078636
49918,0.8381687
49919,0.3493358
49920,0.43674475
49921,0.57196367
49922,0.28260761
49923,0.24011499
49924,0.16446921
49925,0.24066535
49926,0.5090469
49927,0.5062237
49928,0.32576662
49929,0.6663846
49930,1.4104872
49931,0.6204869
49932,1.3365304
49933,0.35716358
49934,0.9063927
49935,0.47441903
49936,0.30566886
49937,0.13736036
49938,0.35639644
49939,0.120510876
49940,0.19085053
49941,0.10484582
49942,0.1519242
49943,0.04537177
49944,0.042317033
49945,0.3903474
49946,0.343431
49947,0.15797824
49948,1.0020751
49949,0.30711007
49950,0.22809234
49951,0.43739823
49952,0.13325953
49953,0.12623382
49954,0.12304723
49955,0.7138115
49956,0.18453738
49957,0.17583698
49958,7.72629
49959,0.5866831
49960,0.5136769
49961,0.2614174
49962,0.18826592
49963,1.1030544
49964,0.17859343
49965,0.15002078
49966,0.1847007
49967,0.3611744
49968,0.22882867
49969,0.16571623
49970,0.60580397
49971,0.137469
49972,0.27006513
49973,0.20283002
49974,0.119051814
49975,0.056842685
49976,1.9817363
49977,0.21694791
49978,0.39759684
49979,0.5356098
49980,0.4421599
49981,0.54360086
49982,0.4603833
49983,0.16988805
49984,0.73039955
49985,0.7890495
49986,0.87577593
49987,0.2586602
49988,0.12935585
49989,0.18886483
49990,0.500558
49991,0.7148522
49992,0.27637172
49993,0.4305328
49994,0.17403364
49995,0.13258368
49996,0.0660581
49997,0.060787916
49998,0.44111198
49999,0.13282615
50000,0.10047245
50001,0.9435514
50002,0.9367905
50003,0.2905528
50004,0.71050155
50005,0.26739517
50006,0.59858805
50007,0.11775845
50008,0.29816067
50009,0.64916694
50010,0.55411184
50011,0.636934
50012,0.23315933
50013,0.86917675
50014,0.2277667
50015,0.11061877
50016,0.06946558
50017,0.10359621
50018,0.11914027
50019,0.09687996
50020,0.98877895
50021,0.4359033
50022,1.2407706
50023,3.2283893
50024,0.5913039
50025,0.94115424
50026,0.33363226
50027,0.31814003
50028,0.39591545
50029,0.6886851
50030,0.73091877
50031,0.3604461
50032,0.083946824
50033,0.6139809
50034,0.27632222
50035,0.19977748
50036,0.054518044
50037,0.023709178
50038,0.19474053
50039,0.22489038
50040,0.37231845
50041,0.19477668
50042,0.13930595
50043,0.30744022
50044,0.11028403
50045,0.23006395
50046,0.08343238
50047,0.14200795
50048,0.15986162
50049,0.121754766
50050,0.43392777
50051,0.1976336
50052,0.16086012
50053,0.108103275
50054,0.0932855
50055,0.15812904
50056,0.16489199
50057,0.08065945
50058,0.029807746
50059,0.33706918
50060,0.13364321
50061,0.09495211
50062,0.07127464
50063,0.13699043
50064,0.08105743
50065,0.059867144
50066,0.07094723
50067,0.26134166
50068,0.0839448
50069,0.1047622
50070,0.08416712
50071,0.0800131
50072,0.7310074
50073,0.28601044
50074,0.3484754
50075,0.22201848
50076,0.13181937
50077,0.26014104
50078,0.39638728
50079,1.3046739
50080,0.49642783
50081,0.21863067
50082,0.13525313
50083,0.063584864
50084,0.5735892
50085,0.25189343
50086,1.1695518
50087,0.46918157
50088,1.296246
50089,0.3048451
50090,0.27145386
50091,0.36729008
50092,0.2728179
50093,0.58974123
50094,0.44378793
50095,0.6735083
50096,0.10873735
50097,0.08519864
50098,0.043533206
50099,0.25066274
50100,0.08844316
50101,0.058264494
50102,0.043533206
50103,0.25066274
50104,0.37533227
50105,0.22366369
50106,0.8993126
50107,0.2993217
50108,0.68798673
50109,0.3597179
50110,0.22521812
50111,0.24026394
50112,0.6269202
50113,0.5378733
50114,0.1498405
50115,0.33796307
50116,0.92475873
50117,0.29521745
50118,0.3455069
50119,0.37464195
50120,0.13415289
50121,0.09131652
50122,1.5358796
50123,0.6417053
50124,0.8243778
50125,0.2600279
50126,0.3788448
50127,0.91233057
50128,1.5640258
50129,1.1372797
50130,1.0629113
50131,1.7911209
50132,3.763451
50133,0.39751
50134,0.7953048
50135,0.22126973
50136,1.4159098
50137,0.0914405
50138,0.09541398
50139,0.083257854
50140,0.16075003
50141,2.119112
50142,1.3063544
50143,0.4066693
50144,0.115005374
50145,0.27497745
50146,0.68800485
50147,1.1020432
50148,0.46456385
50149,0.357971
50150,0.19085175
50151,0.105589926
50152,2.4018283
50153,0.9382713
50154,1.9391499
50155,0.26138058
50156,0.38387084
50157,0.08657533
50158,1.5541048
50159,0.5957691
50160,0.57745314
50161,0.24161348
50162,0.28985363
50163,0.77497303
50164,0.28045872
50165,0.3042553
50166,0.8065375
50167,0.60953563
50168,0.380249
50169,0.54303265
50170,0.102267504
50171,0.70852214
50172,0.23285514
50173,0.77263236
50174,0.36968198
50175,0.5440769
50176,0.15893996
50177,0.37192217
50178,0.6677821
50179,0.52064824
50180,0.2412507
50181,0.33405542
50182,0.110481024
50183,0.504917
50184,0.2955375
50185,1.0904319
50186,0.4127078
50187,0.3211505
50188,0.14419198
50189,0.93062305
50190,0.16909936
50191,0.9685781
50192,3.0028424
50193,1.2828491
50194,0.4935505
50195,0.20184499
50196,0.043533206
50197,0.043533206
50198,0.043533206
50199,0.043533206
50200,0.043533206
50201,0.043533206
50202,0.043533206
50203,0.043533206
50204,0.043533206
50205,0.043533206
50206,0.043533087
50207,0.043533087
50208,0.043533206
50209,0.043533206
50210,0.043533206
50211,0.043533206
50212,0.043533206
50213,0.043533206
50214,0.043533206
50215,0.043533206
50216,0.043533206
50217,0.043533206
50218,0.043533206
50219,0.043533206
50220,0.043533206
50221,0.043533206
50222,0.043533206
50223,0.043533206
50224,0.043533206
50225,0.043533206
50226,0.043533206
50227,0.043533206
50228,0.043533206
50229,0.043533206
50230,0.043533206
50231,0.043533206
50232,0.043533206
50233,0.043533206
50234,0.043533206
50235,0.043533206
50236,0.043533206
50237,0.043533206
50238,0.043533087
50239,0.043533087
50240,0.043533206
50241,0.043533206
50242,0.043533206
50243,0.043533206
50244,0.043533206
50245,0.043533206
50246,0.043533206
50247,0.043533206
50248,0.043533206
50249,0.043533206
50250,0.043533206
50251,0.043533206
50252,0.043533206
50253,0.043533206
50254,0.043533206
50255,0.043533206
50256,0.043533206
50257,0.043533206
50258,0.043533206
50259,0.043533206
50260,0.043533206
50261,0.043533206
50262,0.043533206
50263,0.043533206
50264,0.043533206
50265,0.043533206
50266,0.043533206
50267,0.043533206
50268,0.043533206
50269,0.043533206
50270,0.043533087
50271,0.043533087
50272,0.043533206
50273,0.043533206
50274,0.043533206
50275,0.043533206
50276,0.043533206
50277,0.043533206
50278,0.043533206
50279,0.043533206
50280,0.043533206
50281,0.043533206
50282,0.043533206
50283,0.043533206
50284,0.043533206
50285,0.043533206
50286,0.043533206
50287,0.043533206
50288,0.043533206
50289,0.043533206
50290,0.043533206
50291,0.043533206
50292,0.043533206
50293,0.043533206
50294,0.043533206
50295,0.043533206
50296,0.043533206
50297,0.043533206
50298,0.043533206
50299,0.043533206
50300,0.043533206
50301,0.043533206
50302,0.043533087
50303,0.043533087
50304,0.043533206
50305,0.043533206
50306,0.043533206
50307,0.043533206
50308,0.043533206
50309,0.043533206
50310,0.043533206
50311,0.043533206
50312,0.043533206
50313,0.043533206
50314,0.043533206
50315,0.043533206
50316,0.043533206
50317,0.043533206
50318,0.043533206
50319,0.043533206
50320,0.043533206
50321,0.043533206
50322,0.043533206
50323,0.043533206
50324,0.043533206
50325,0.043533206
50326,0.043533206
50327,2.0008025
50328,0.42206573
50329,0.31470037
50330,0.043533206
50331,0.043533206
50332,0.043533206
50333,0.043533206
50334,0.043533087
50335,0.043533087
50336,0.043533206
50337,0.043533206
50338,0.043533206
50339,0.043533206
50340,0.043533206
50341,0.043533206
50342,0.043533206
50343,0.043533206
50344,0.043533206
50345,0.043533206
50346,0.043533206
50347,0.043533206
50348,0.043533206
50349,0.043533206
50350,0.043533206
50351,0.043533206
50352,0.043533206
50353,0.043533206
50354,0.043533206
50355,0.10359621
50356,0.3716001
50357,0.13386583
50358,0.46581396
50359,0.10138202
50360,0.10761762
50361,0.043533206
50362,0.043533206
50363,0.043533206
50364,0.043533206
50365,0.043533206
50366,0.043533087
50367,0.043533087
50368,0.043533206
50369,0.043533206
50370,0.043533206
50371,0.043533206
50372,0.043533206
50373,0.043533206
50374,0.043533206
50375,0.043533206
50376,0.043533206
50377,0.043533206
50378,0.043533206
50379,0.043533206
50380,0.043533206
50381,0.043533206
50382,0.043533206
50383,0.043533206
50384,0.043533206
50385,0.043533206
50386,0.043533206
50387,0.043533206
50388,0.043533206
50389,0.043533206
50390,0.043533206
50391,0.043533206
50392,0.043533206
50393,0.043533206
50394,0.043533206
50395,0.043533206
50396,0.043533206
50397,0.043533206
50398,0.043533087
50399,0.043533087
50400,0.043533206
50401,0.043533206
50402,0.043533206
50403,0.043533206
50404,0.043533206
50405,0.043533206
50406,0.043533206
50407,0.043533206
50408,0.043533206
50409,0.043533206
50410,0.043533206
50411,0.043533206
50412,0.043533206
50413,0.043533206
50414,0.043533206
50415,0.043533206
50416,0.043533206
50417,0.043533206
50418,0.043533206
50419,0.043533206
50420,0.043533206
50421,0.043533206
50422,0.043533206
50423,0.043533206
50424,0.043533206
50425,0.043533206
50426,0.043533206
50427,0.043533206
50428,0.043533206
50429,0.043533206
50430,0.043533087
50431,0.043533087
50432,0.043533206
50433,0.043533206
50434,0.043533206
50435,0.043533206
50436,0.043533206
50437,0.043533206
50438,0.043533206
50439,0.043533206
50440,0.043533206
50441,0.043533206
50442,0.043533206
50443,0.043533206
50444,0.043533206
50445,0.043533206
50446,0.043533206
50447,0.043533206
50448,0.043533206
50449,0.043533206
50450,0.043533206
50451,0.043533206
50452,0.043533206
50453,0.043533206
50454,0.043533206
50455,0.043533206
50456,0.043533206
50457,0.043533206
50458,0.043533206
50459,0.043533206
50460,0.043533206
50461,0.043533206
50462,0.043533087
50463,0.043533087
50464,0.043533206
50465,0.043533206
50466,0.043533206
50467,0.043533206
50468,0.043533206
50469,0.043533206
50470,0.043533206
50471,0.043533206
50472,0.043533206
50473,0.043533206
50474,0.043533206
50475,0.043533206
50476,0.043533206
50477,0.043533206
50478,0.043533206
50479,0.043533206
50480,0.043533206
50481,0.043533206
50482,0.043533206
50483,0.043533206
50484,0.043533206
50485,0.043533206
50486,0.043533206
50487,0.043533206
50488,0.043533206
50489,0.043533206
50490,0.043533206
50491,0.043533206
50492,0.043533206
50493,0.043533206
50494,0.043533087
50495,0.043533087
50496,0.043533206
50497,0.043533206
50498,0.043533206
50499,0.043533206
50500,0.043533206
50501,0.043533206
50502,0.043533206
50503,0.043533206
50504,0.043533206
50505,0.043533206
50506,0.043533206
50507,0.29127043
50508,0.21832204
50509,0.40953624
50510,0.40951204
50511,0.55400455
50512,0.2954907
50513,0.27208757
50514,0.043533206
50515,0.043533206
50516,0.043533206
50517,0.043533206
50518,0.043533206
50519,0.043533206
50520,0.043533206
50521,0.043533206
50522,0.043533206
50523,0.043533206
50524,0.043533206
50525,0.043533206
50526,0.043533087
50527,0.043533087
50528,0.043533206
50529,0.043533206
50530,0.043533206
50531,0.043533206
50532,0.043533206
50533,0.043533206
50534,0.043533206
50535,0.043533206
50536,0.043533206
50537,0.043533206
50538,0.043533206
50539,0.043533206
50540,0.043533206
50541,0.043533206
50542,0.043533206
50543,0.043533206
50544,0.043533206
50545,0.043533206
50546,0.043533206
50547,0.043533206
50548,0.043533206
50549,0.043533206
50550,0.043533206
50551,0.043533206
50552,0.043533206
50553,0.043533206
50554,0.043533206
50555,0.043533206
50556,0.043533206
50557,0.043533206
50558,0.043533087
50559,0.043533087
50560,0.043533206
50561,0.043533206
50562,0.043533206
50563,0.043533206
50564,0.043533206
50565,0.043533206
50566,0.043533206
50567,0.043533206
50568,0.043533206
50569,0.043533206
50570,0.043533206
50571,0.043533206
50572,0.043533206
50573,0.043533206
50574,0.043533206
50575,0.043533206
50576,0.043533206
50577,0.043533206
50578,0.043533206
50579,0.043533206
50580,0.043533206
50581,0.043533206
50582,0.043533206
50583,0.043533206
50584,0.043533206
50585,0.043533206
50586,0.043533206
50587,0.043533206
50588,0.043533206
50589,0.043533206
50590,0.043533087
50591,0.043533087
50592,0.043533206
50593,0.043533206
50594,0.043533206
50595,0.043533206
50596,0.043533206
50597,0.043533206
50598,0.043533206
50599,0.043533206
50600,0.043533206
50601,0.043533206
50602,0.043533206
50603,0.043533206
50604,0.043533206
50605,0.043533206
50606,0.043533206
50607,0.043533206
50608,0.043533206
50609,0.043533206
50610,0.043533206
50611,0.043533206
50612,0.043533206
50613,0.043533206
50614,0.043533206
50615,0.043533206
50616,0.043533206
50617,0.043533206
50618,0.043533206
50619,0.043533206
50620,0.043533206
50621,0.043533206
50622,0.043533087
50623,0.043533087
50624,0.043533206
50625,0.043533206
50626,0.043533206
50627,0.043533206
50628,0.043533206
50629,0.043533206
50630,0.043533206
50631,0.043533206
50632,0.043533206
50633,0.043533206
50634,0.043533206
50635,0.043533206
50636,0.16819426
50637,0.21223739
50638,0.14604068
50639,0.26599526
50640,0.36882016
50641,0.24066868
50642,0.21942261
50643,0.61364836
50644,0.7962663
50645,0.5038005
50646,0.73134196
50647,0.46038043
50648,0.34101242
50649,0.3884939
50650,0.6259961
50651,1.2233855
50652,2.414225
50653,0.93035764
50654,0.92545056
50655,2.0623608
50656,0.7077176
50657,0.358059
50658,0.23289779
50659,1.1847899
50660,0.35222614
50661,0.40561244
50662,0.40073615
50663,0.20993724
50664,0.44631737
50665,0.36877146
50666,0.26614982
50667,0.24067259
50668,0.15795392
50669,0.6549027
50670,0.18952996
50671,0.24883512
50672,0.3036438
50673,0.5355948
50674,0.26685473
50675,0.94000554
50676,0.36956483
50677,0.6525948
50678,0.77300024
50679,0.9842754
50680,0.2018131
50681,2.2296348
50682,0.79142344
50683,1.0707861
50684,0.47376692
50685,0.28042293
50686,0.08902967
50687,0.24521542
50688,0.12663656
50689,0.71176136
50690,0.4264749
50691,0.24822882
50692,0.089120865
50693,0.052007318
50694,0.04668343
50695,0.08910227
50696,0.37493604
50697,0.5933304
50698,0.48720658
50699,0.49682808
50700,0.26843598
50701,0.120969474
50702,0.15011814
50703,0.13863233
50704,0.695472
50705,0.70256037
50706,0.5888255
50707,0.08778566
50708,1.4309208
50709,0.41482073
50710,0.27084404
50711,0.15087247
50712,0.44419277
50713,0.7459532
50714,0.544414
50715,0.5608567
50716,0.29388404
50717,0.5153859
50718,0.61219615
50719,0.16761112
50720,0.29765147
50721,0.46128118
50722,0.6381512
50723,0.80040276
50724,0.5698595
50725,0.31936625
50726,0.13211393
50727,0.29955733
50728,1.1680892
